measurement_id,record_id,property,value_canonical,unit_canonical,source_file,source_sheet,source_row,material_family,form_factor,comparison_scope,source_citation_class,evidence_tier,comparison_note
meas_bd4abaae7c49,rec_db9349f61c03,density,975.0,kg/m^3,XiaO_DATA.xlsx,Sheet1,73,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_bd9985600db4,rec_db9349f61c03,specific_volume,0.0010256410256410259,m^3/kg,XiaO_DATA.xlsx,Sheet1,73,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_366e38996a00,rec_db9349f61c03,diameter,1.6499999999999998e-05,m,XiaO_DATA.xlsx,Sheet1,73,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_b47c96cee298,rec_db9349f61c03,specific_strength,1700000.0,N m/kg,XiaO_DATA.xlsx,Sheet1,73,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_55197417dda0,rec_db9349f61c03,tensile_strength,1600000000.0,Pa,XiaO_DATA.xlsx,Sheet1,73,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_a53dbaa29eca,rec_db9349f61c03,specific_modulus,35000000.0,N m/kg,XiaO_DATA.xlsx,Sheet1,73,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_2af4cb4b06d7,rec_db9349f61c03,initial_modulus,34000000000.0,Pa,XiaO_DATA.xlsx,Sheet1,73,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_3d5afe709a40,rec_db9349f61c03,breaking_strain,0.065,1,XiaO_DATA.xlsx,Sheet1,73,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_3c16547560fc,rec_7775d4e54306,density,970.0,kg/m^3,XiaO_DATA.xlsx,Sheet1,74,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_0b03e3ca7ed8,rec_7775d4e54306,specific_volume,0.0010309278350515466,m^3/kg,XiaO_DATA.xlsx,Sheet1,74,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_d729bd87db2f,rec_7775d4e54306,diameter,1.6499999999999998e-05,m,XiaO_DATA.xlsx,Sheet1,74,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_32dac1bb63a6,rec_7775d4e54306,linear_density,1.1299999999999999e-07,kg/m,XiaO_DATA.xlsx,Sheet1,74,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_c939c805c701,rec_7775d4e54306,specific_strength,3095000.0,N m/kg,XiaO_DATA.xlsx,Sheet1,74,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_598ecd4ab860,rec_7775d4e54306,tensile_strength,3500000000.0,Pa,XiaO_DATA.xlsx,Sheet1,74,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_b4b47f52fa40,rec_7775d4e54306,specific_modulus,106701030.927835,N m/kg,XiaO_DATA.xlsx,Sheet1,74,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_2ae696ee499e,rec_7775d4e54306,initial_modulus,103500000000.0,Pa,XiaO_DATA.xlsx,Sheet1,74,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_f14095e2f6b2,rec_7775d4e54306,breaking_strain,0.037000000000000005,1,XiaO_DATA.xlsx,Sheet1,74,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_3a980bd089e8,rec_7775d4e54306,thermal_conductivity,20.0,W/m/K,XiaO_DATA.xlsx,Sheet1,74,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_9b7425af0922,rec_7775d4e54306,specific_thermal_conductivity,0.020618556701030927,W m^2/K/kg,XiaO_DATA.xlsx,Sheet1,74,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_f7f44a132010,rec_607a6c6664ec,density,973.584905660377,kg/m^3,XiaO_DATA.xlsx,Sheet1,75,polymer_fiber_comparator,fiber_yarn,context_comparator,mixed_peer_reviewed_and_commercial_comparator,context_benchmark_not_primary_literature,Comparator benchmark compiled from a peer-reviewed Ashby/comparison figure plus a commercial/material database source; show with a benchmark-source badge.
meas_60d2cea5075f,rec_607a6c6664ec,specific_volume,0.0010271317829457368,m^3/kg,XiaO_DATA.xlsx,Sheet1,75,polymer_fiber_comparator,fiber_yarn,context_comparator,mixed_peer_reviewed_and_commercial_comparator,context_benchmark_not_primary_literature,Comparator benchmark compiled from a peer-reviewed Ashby/comparison figure plus a commercial/material database source; show with a benchmark-source badge.
meas_493a0ce095f4,rec_607a6c6664ec,diameter,1.6499999999999998e-05,m,XiaO_DATA.xlsx,Sheet1,75,polymer_fiber_comparator,fiber_yarn,context_comparator,mixed_peer_reviewed_and_commercial_comparator,context_benchmark_not_primary_literature,Comparator benchmark compiled from a peer-reviewed Ashby/comparison figure plus a commercial/material database source; show with a benchmark-source badge.
meas_ad2d284199ab,rec_607a6c6664ec,linear_density,2.2599999999999999e-07,kg/m,XiaO_DATA.xlsx,Sheet1,75,polymer_fiber_comparator,fiber_yarn,context_comparator,mixed_peer_reviewed_and_commercial_comparator,context_benchmark_not_primary_literature,Comparator benchmark compiled from a peer-reviewed Ashby/comparison figure plus a commercial/material database source; show with a benchmark-source badge.
meas_e1240973fe21,rec_607a6c6664ec,specific_strength,3740000.0,N m/kg,XiaO_DATA.xlsx,Sheet1,75,polymer_fiber_comparator,fiber_yarn,context_comparator,mixed_peer_reviewed_and_commercial_comparator,context_benchmark_not_primary_literature,Comparator benchmark compiled from a peer-reviewed Ashby/comparison figure plus a commercial/material database source; show with a benchmark-source badge.
meas_e147405476fd,rec_607a6c6664ec,tensile_strength,3600000000.0,Pa,XiaO_DATA.xlsx,Sheet1,75,polymer_fiber_comparator,fiber_yarn,context_comparator,mixed_peer_reviewed_and_commercial_comparator,context_benchmark_not_primary_literature,Comparator benchmark compiled from a peer-reviewed Ashby/comparison figure plus a commercial/material database source; show with a benchmark-source badge.
meas_b54cc76875e4,rec_607a6c6664ec,specific_modulus,132500000.0,N m/kg,XiaO_DATA.xlsx,Sheet1,75,polymer_fiber_comparator,fiber_yarn,context_comparator,mixed_peer_reviewed_and_commercial_comparator,context_benchmark_not_primary_literature,Comparator benchmark compiled from a peer-reviewed Ashby/comparison figure plus a commercial/material database source; show with a benchmark-source badge.
meas_49d4616f9219,rec_607a6c6664ec,initial_modulus,129000000000.0,Pa,XiaO_DATA.xlsx,Sheet1,75,polymer_fiber_comparator,fiber_yarn,context_comparator,mixed_peer_reviewed_and_commercial_comparator,context_benchmark_not_primary_literature,Comparator benchmark compiled from a peer-reviewed Ashby/comparison figure plus a commercial/material database source; show with a benchmark-source badge.
meas_cd5ea5e7e268,rec_607a6c6664ec,breaking_strain,0.035,1,XiaO_DATA.xlsx,Sheet1,75,polymer_fiber_comparator,fiber_yarn,context_comparator,mixed_peer_reviewed_and_commercial_comparator,context_benchmark_not_primary_literature,Comparator benchmark compiled from a peer-reviewed Ashby/comparison figure plus a commercial/material database source; show with a benchmark-source badge.
meas_4e2234a0bd7a,rec_607a6c6664ec,work_of_rupture,63000.0,J/kg,XiaO_DATA.xlsx,Sheet1,75,polymer_fiber_comparator,fiber_yarn,context_comparator,mixed_peer_reviewed_and_commercial_comparator,context_benchmark_not_primary_literature,Comparator benchmark compiled from a peer-reviewed Ashby/comparison figure plus a commercial/material database source; show with a benchmark-source badge.
meas_1016939f65e5,rec_607a6c6664ec,thermal_conductivity,14.0,W/m/K,XiaO_DATA.xlsx,Sheet1,75,polymer_fiber_comparator,fiber_yarn,context_comparator,mixed_peer_reviewed_and_commercial_comparator,context_benchmark_not_primary_literature,Comparator benchmark compiled from a peer-reviewed Ashby/comparison figure plus a commercial/material database source; show with a benchmark-source badge.
meas_027f951c0cf9,rec_607a6c6664ec,specific_thermal_conductivity,0.014379844961240316,W m^2/K/kg,XiaO_DATA.xlsx,Sheet1,75,polymer_fiber_comparator,fiber_yarn,context_comparator,mixed_peer_reviewed_and_commercial_comparator,context_benchmark_not_primary_literature,Comparator benchmark compiled from a peer-reviewed Ashby/comparison figure plus a commercial/material database source; show with a benchmark-source badge.
meas_e83badc403b1,rec_cd18e9fade13,density,975.0,kg/m^3,XiaO_DATA.xlsx,Sheet1,76,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_d62c303a1106,rec_cd18e9fade13,specific_volume,0.0010256410256410259,m^3/kg,XiaO_DATA.xlsx,Sheet1,76,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_752f2a6bf6e7,rec_cd18e9fade13,diameter,1.6499999999999998e-05,m,XiaO_DATA.xlsx,Sheet1,76,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_05f7fee3c0a0,rec_cd18e9fade13,specific_strength,4300000.0,N m/kg,XiaO_DATA.xlsx,Sheet1,76,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_5e6bcf3d1ce2,rec_cd18e9fade13,tensile_strength,4099999999.9999995,Pa,XiaO_DATA.xlsx,Sheet1,76,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_568b17c5496e,rec_cd18e9fade13,specific_modulus,159000000.0,N m/kg,XiaO_DATA.xlsx,Sheet1,76,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_2e6c7dacc741,rec_cd18e9fade13,initial_modulus,155000000000.0,Pa,XiaO_DATA.xlsx,Sheet1,76,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_a015a01ba5e9,rec_cd18e9fade13,breaking_strain,0.035,1,XiaO_DATA.xlsx,Sheet1,76,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_fee9d0f63fc2,rec_cd18e9fade13,thermal_conductivity,20.0,W/m/K,XiaO_DATA.xlsx,Sheet1,76,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_96fcc60e589a,rec_cd18e9fade13,specific_thermal_conductivity,0.020512820512820513,W m^2/K/kg,XiaO_DATA.xlsx,Sheet1,76,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_3f3c1839d108,rec_0fc276185312,density,970.0,kg/m^3,XiaO_DATA.xlsx,Sheet1,77,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_ce6e5ab01884,rec_0fc276185312,specific_volume,0.0010309278350515466,m^3/kg,XiaO_DATA.xlsx,Sheet1,77,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_3746f6df9405,rec_0fc276185312,linear_density,1.111e-06,kg/m,XiaO_DATA.xlsx,Sheet1,77,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_5bc913fc195e,rec_0fc276185312,specific_strength,2649484.5360824703,N m/kg,XiaO_DATA.xlsx,Sheet1,77,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
meas_06ac0c606375,rec_0fc276185312,tensile_strength,2570000000.0,Pa,XiaO_DATA.xlsx,Sheet1,77,polymer_fiber_comparator,fiber_yarn,context_comparator,commercial_or_web_specsheet_comparator,context_benchmark_non_peer_reviewed,"Comparator benchmark from manufacturer, MatWeb, or other web/spec-sheet source; cite as non-peer-reviewed contextual benchmark."
